-0.200689 1
-0.251930 1
-0.448717 1
-0.429688 1
-0.429688 0
-0.358928 1
-0.363237 1
-0.431168 1
-0.568941 1
-0.420189 1
-0.434192 1
-0.335050 1
-0.350140 1
-0.398790 1
-0.444002 1
-0.359987 1
-0.387946 1
-0.415992 1
-0.407000 1
-0.539262 1
-0.374234 1
-0.367235 1
-0.209078 1
-0.173227 1
-0.239087 1
-0.077460 1
-0.141847 1
-0.018908 1
-0.046235 1
-0.046235 0
-0.220863 1
-0.149549 1
-0.219954 1
-0.248423 1
-0.070963 1
0.105274 1
0.137202 1
0.052818 1
0.190672 1
0.190672 0
0.091396 1
0.070231 1
0.008903 1
-0.044335 1
-0.003434 1
0.057616 1
0.148043 1
0.386259 1
0.433957 1
0.380311 1
0.270444 1
0.274177 1
0.337400 1
0.295397 1
0.270268 1
0.270268 0
0.270268 0
0.270268 0
0.424854 1
0.357558 1
0.330190 1
0.182675 1
0.259654 1
0.317070 1
0.415606 1
0.297483 1
0.270864 1
0.249623 1
0.335108 1
0.333159 1
0.375962 1
0.260344 1
0.258795 1
0.284135 1
0.190784 1
0.277316 1
0.501380 1
0.457512 1
0.551685 1
0.513330 1
0.645711 1
0.676411 1
0.686471 1
0.650932 1
0.723710 1
0.739992 1
0.789349 1
0.671842 1
0.712179 1
0.802458 1
0.796903 1
0.780821 1
0.646902 1
0.590181 1
0.613313 1
0.756302 1
0.647790 1
0.822039 1
0.891272 1
0.738316 1
0.852891 1
0.672558 1
0.580949 1
0.351206 1
0.277508 1
0.155845 1
-0.001424 1
0.245380 1
0.308822 1
0.221055 1
0.278990 1
0.357654 1
0.530308 1
0.460678 1
0.514581 1
0.555244 1
0.510657 1
0.463786 1
0.400765 1
0.396493 1
0.320756 1
0.280049 1
0.337744 1
0.252890 1
0.257311 1
0.279495 1
0.173670 1
0.103741 1
0.072832 1
-0.033786 1
0.162270 1
0.041813 1
0.113223 1
0.168682 1
0.296426 1
0.249445 1
0.304904 1
0.219052 1
0.325258 1
0.303165 1
0.599783 1
0.574694 1
0.397977 1
0.470502 1
0.470502 0
0.468593 1
0.570954 1
0.433939 1
0.590711 1
0.368722 1
0.375774 1
0.410136 1
0.457814 1
0.615426 1
0.722317 1
0.762812 1
0.871688 1
0.986779 1
0.730532 1
0.751835 1
0.876754 1
0.908737 1
0.908737 0
0.939792 1
1.012137 1
0.931028 1
0.990859 1
0.778802 1
0.729099 1
0.683031 1
0.598823 1
0.788391 1
0.936556 1
1.015625 1
0.961542 1
1.026774 1
1.167296 1
1.193217 1
1.143217 1
1.067097 1
1.152045 1
1.147244 1
1.192604 1
1.180618 1
1.198935 1
1.198935 0
1.177174 1
1.287242 1
1.232900 1
1.089184 1
0.997531 1
1.097623 1
1.243744 1
1.428149 1
1.279184 1
1.249197 1
1.136301 1
1.025818 1
1.025818 0
1.041202 1
0.987513 1
0.934148 1
0.934161 1
0.822440 1
0.897951 1
0.814946 1
0.798670 1
0.787560 1
0.720904 1
0.756645 1
0.884242 1
0.764276 1
0.764276 0
0.759359 1
0.626668 1
0.629978 1
