3.919096 1
3.919096 0
3.919096 0
3.919096 0
3.919096 0
3.919096 0
3.919096 0
2.883580 1
2.685103 1
-0.472045 1
-0.881852 1
-0.881852 0
-0.881852 0
-0.881852 0
-0.881852 0
-0.881852 0
2.405352 1
2.405352 0
2.405352 0
2.405352 0
2.405352 0
2.405352 0
2.405352 0
1.761264 1
1.761264 0
1.761264 0
-0.019628 1
-0.019628 0
-0.019628 0
1.564905 1
1.564905 0
1.186557 1
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
1.186557 0
0.267656 1
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
0.267656 0
-0.669631 1
-1.226331 1
3.436083 1
3.436083 0
3.436083 0
3.436083 0
3.436083 0
-0.787683 1
-0.787683 0
-0.787683 0
-4.610847 1
-4.557511 1
-6.473161 1
-0.609230 1
-0.609230 0
-0.609230 0
-0.609230 0
-0.609230 0
5.345992 1
3.107602 1
3.107602 0
3.107602 0
3.107602 0
3.107602 0
3.107602 0
3.107602 0
3.107602 0
-4.167417 1
-4.167417 0
3.844241 1
3.844241 0
4.024752 1
4.710150 1
4.710150 0
4.710150 0
4.710150 0
-0.780866 1
-0.780866 0
-0.780866 0
-0.780866 0
-0.780866 0
-0.971283 1
-0.971283 0
-0.971283 0
0.388965 1
0.388965 0
-0.497901 1
-0.497901 0
-0.497901 0
-0.497901 0
-0.497901 0
1.305636 1
1.305636 0
1.305636 0
1.305636 0
1.305636 0
1.305636 0
1.305636 0
1.189170 1
1.189170 0
1.189170 0
1.189170 0
1.189170 0
1.189170 0
1.496671 1
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.496671 0
1.321873 1
1.321873 0
1.321873 0
2.236493 1
2.236493 0
2.236493 0
2.236493 0
1.352453 1
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
1.352453 0
0.556095 1
0.556095 0
0.556095 0
0.556095 0
0.556095 0
0.556095 0
0.556095 0
2.310825 1
2.310825 0
2.310825 0
2.310825 0
2.281393 1
2.281393 0
2.281393 0
2.281393 0
2.281393 0
2.281393 0
2.281393 0
2.281393 0
2.281393 0
2.281393 0
-3.925741 1
-0.311783 1
-0.311783 0
-0.311783 0
-0.311783 0
-3.086062 1
-3.086062 0
0.557967 1
0.557967 0
-0.415816 1
-0.415816 0
-0.415816 0
0.960906 1
4.184731 1
4.184731 0
4.184731 0
2.973632 1
2.973632 0
2.973632 0
1.044749 1
1.718255 1
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
1.718255 0
-0.570838 1
-0.570838 0
0.041872 1
0.041872 0
0.041872 0
1.182274 1
1.182274 0
1.182274 0
1.182274 0
1.182274 0
1.182274 0
1.182274 0
1.182274 0
1.182274 0
1.182274 0
1.182274 0
2.253413 1
2.253413 0
2.253413 0
2.253413 0
2.166100 1
2.166100 0
2.166100 0
0.625999 1
2.760088 1
2.760088 0
2.760088 0
2.760088 0
2.760088 0
2.760088 0
2.760088 0
2.760088 0
0.165538 1
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
0.165538 0
1.227375 1
1.227375 0
1.227375 0
1.227375 0
1.227375 0
1.227375 0
1.227375 0
-2.050608 1
-3.984745 1
-3.984745 0
3.150990 1
3.150990 0
3.150990 0
3.150990 0
3.500833 1
3.500833 0
3.500833 0
1.545806 1
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.545806 0
1.956348 1
1.956348 0
1.956348 0
1.956348 0
1.956348 0
1.956348 0
1.956348 0
1.956348 0
1.956348 0
-0.264930 1
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
-0.264930 0
2.229105 1
2.229105 0
2.229105 0
2.229105 0
2.229105 0
-0.332760 1
-0.332760 0
-1.131617 1
-1.131617 0
-1.131617 0
-1.131617 0
-1.131617 0
-1.131617 0
-1.131617 0
0.183593 1
0.183593 0
0.183593 0
0.183593 0
0.183593 0
0.183593 0
0.866146 1
0.866146 0
0.866146 0
0.866146 0
0.866146 0
0.866146 0
0.866146 0
0.866146 0
-1.669300 1
-1.669300 0
-1.669300 0
-1.669300 0
-1.669300 0
-1.669300 0
-1.669300 0
3.456046 1
3.456046 0
3.456046 0
-1.455957 1
-1.455957 0
-1.679389 1
-1.679389 0
-1.047939 1
-1.047939 0
-1.047939 0
-1.860585 1
-0.277703 1
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
-0.277703 0
0.912732 1
0.912732 0
0.912732 0
0.393264 1
0.527407 1
0.527407 0
0.668128 1
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
0.668128 0
-3.163618 1
-4.810423 1
-4.810423 0
-4.810423 0
-4.810423 0
-1.050524 1
-1.050524 0
-1.050524 0
3.958435 1
3.958435 0
3.958435 0
-2.314730 1
-2.314730 0
-2.314730 0
-2.314730 0
3.231978 1
3.231978 0
3.231978 0
3.231978 0
3.231978 0
1.848097 1
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
1.848097 0
0.551714 1
0.551714 0
1.042022 1
1.042022 0
1.042022 0
1.042022 0
1.042022 0
1.042022 0
1.042022 0
1.042022 0
1.042022 0
1.042022 0
